"id","name","year","study","published","student","paid","online","design","outcome","ref.type","vig.1","vig.2","es.calc","direction","n.1","m.1","sd.1","n.2","m.2","sd.2","count.1","count.2","fval","tval","pval","es","es.var"
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","difference in recorded numbers in the real vs. practice trialsin the increase vs. control instructions","cvp","32_p_num","N/A","m_sd","positive",40,8.13,8.158676363,40,4.25,8.158676363,NA,NA,NA,NA,NA,0.47556733805449,0.0514135268314015
"32","Subject effects and demand characteristics",1975,1,"yes","yes","no","no","between","difference in recorded numbers in the real vs. practice trialsin the decrease vs. control instructions","nvc","32_n_num","N/A","m_sd","positive",40,4.25,8.158676363,40,3.88,8.158676363,NA,NA,NA,NA,NA,0.0453504935773612,0.0500128541704232
"33","Experimental desensitization of snake-avoidance after an instructional manipulation",1972,1,"yes","yes","no","no","between","difference in post-treatment behavioral avoidence test scores in the SDT and SDP conditions","cvp","33_p_beh","N/A","p","negative",9,13.44,NA,9,14,NA,NA,NA,NA,NA,0.5,-0.325331464390002,0.225162237825615
"33","Experimental desensitization of snake-avoidance after an instructional manipulation",1972,1,"yes","yes","no","no","between","difference in behavioral avoidence test change scores in the SDT and SDP conditions","cvp","33_p_beh","N/A","p","negative",9,3.55,NA,9,4.56,NA,NA,NA,NA,NA,0.5,-0.325331464390002,0.225162237825615
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Spatial scores,
positive vs. negative demand conditions","pvn","34_p_spa","34_n_spa","m_sd","negative",20,6.644665461,2.110718778,20,6.701627486,2.037935372,NA,NA,NA,NA,NA,-0.0274562587664057,0.100009423076818
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Spatial scores,
positive vs. neutral demand conditions","cvp","34_p_spa","N/A","m_sd","negative",20,6.644665461,2.110718778,20,7.450271248,2.074327075,NA,NA,NA,NA,NA,-0.384978019040872,0.101852600939308
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Spatial scores,
neutral vs. negative demand conditions","nvc","34_n_spa","N/A","m_sd","positive",20,7.450271248,2.074327075,20,6.701627486,2.037935372,NA,NA,NA,NA,NA,0.364088848159005,0.101657008616922
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Verbal scores,
positive vs. negative demand conditions","pvn","34_p_ver","34_n_ver","m_sd","negative",20,6.146718147,2.451904655,20,6.254826255,2.382836918,NA,NA,NA,NA,NA,-0.0447167967993187,0.10002499489895
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Verbal scores,
positive vs. neutral demand conditions","cvp","34_p_ver","N/A","m_sd","negative",20,6.146718147,2.451904655,20,6.301158301,2.417370786,NA,NA,NA,NA,NA,-0.0634329570809136,0.10005029675055
"34","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,1,"yes","yes","no","no","between","DAT Verbal scores,
neutral vs. negative demand conditions","nvc","34_n_ver","N/A","m_sd","positive",20,6.301158301,2.417370786,20,6.254826255,2.382836918,NA,NA,NA,NA,NA,0.0193036842970384,0.100004657902843
"35","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,2,"yes","mix","no","no","between","pushups completed in 30 seconds,
positive vs. negative demand","pvn","35_p_pus","35_n_pus","m_sd","negative",20,24.4402277,7.942920785,20,24.98671727,8.146585421,NA,NA,NA,NA,NA,-0.0679257381863924,0.100057673823852
"35","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,2,"yes","mix","no","no","between","pushups completed in 30 seconds,
positive vs. neutral demand","cvp","35_p_pus","N/A","m_sd","negative",20,24.4402277,7.942920785,20,28.85768501,7.637423832,NA,NA,NA,NA,NA,-0.566946172109076,0.104017849525864
"35","A demonstration of nonlinear demand characteristics in the 'Mozart Effect' experimental paradigm",2008,2,"yes","mix","no","no","between","pushups completed in 30 seconds,
neutral vs. negative demand","nvc","35_n_pus","N/A","m_sd","positive",20,28.85768501,7.637423832,20,24.98671727,8.146585421,NA,NA,NA,NA,NA,0.490237330372016,0.103004158001129
"36","Demand characteristics of music affect performance on the Wonderlic Personnel Test of Intelligence.",2007,1,"yes","yes","no","no","between","Wonderlic Personnel Test score,
positive demand vs. negative demand","pvn","36_p_won","36_n_won","m_sd","positive",30,25.2,4.8,30,22,5.8,NA,NA,NA,NA,NA,0.601104605412275,0.0696777228887321
"37","Subject commitment and demand characteristics in attitude change",1971,1,"yes","no","no","no","between","absolute value of change scores in attitudes in the information vs. noinformation condition for participants who completed a pre-test","cvp","37_p_att","N/A","m_sd","negative",14,6.64,5.21,14,3.29,1.34,NA,NA,NA,NA,NA,-0.880669168862315,0.156706753303297
"38","Demand characteristics in a quasi-psychophysical experiment",1969,1,"no","yes","no","no","between","error score, many errors expectation vs. few expectation","pvn","38_p_err","38_n_err","f","negative",51,NA,NA,40,NA,NA,NA,NA,2.18,NA,NA,-0.311841462989154,0.0451421568627451
"39","Effect of the destructive disagreement belief on relationship satisfaction with a romantic partner or closest friend",2004,1,"yes","yes","no",NA,"between","post-intervention relationship satisfaction scores for irrational vs. irrational counter demand","cvp","39_p_sat","N/A","m_sd","negative",29,3.53,0.9,29,3.7,0.8,NA,NA,NA,NA,NA,-0.199654874635,0.0693091557669441
"39","Effect of the destructive disagreement belief on relationship satisfaction with a romantic partner or closest friend",2004,1,"yes","yes","no",NA,"between","post-intervention relationship satisfaction scores for rational vs. rational counter demand","nvc","39_n_sat","N/A","m_sd","positive",32,4.22,0.67,30,4.08,0.73,NA,NA,NA,NA,NA,0.200102118975252,0.0649062434786429
