subject_id;demand;feedb_awar_var;heard_awar_var;hyp_awar_1;manip_belif_you;manip_belief_people;quali_chek_hap;quali_chek_neu;quali_chek_dis;exper_note_var;block.num;trial;happy;anger;hap;sat;enj;agg;irr;ann;dif
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;1;happ;2.66666666666667;0;3;2;3;0;0;0;0
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;2;happ;1.66666666666667;0;2;1;2;0;0;0;0
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;3;happ;1.33333333333333;0;1;1;2;0;0;0;0
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;1;neut;0;0.333333333333333;0;0;0;0;1;0;0
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;2;neut;0;0;0;0;0;0;0;0;0
172;posi;4;Yes;0;Yes;I am not sure;5;5;no distractions;The participant thought we had an extra hypothesis in repetitive tasks and that they would get more boring so that would maybe annoy the participant, so that when facing a happy face did not lead to happy feelings but instead annoyed feelings. Also, he did not like the fact that the counter was in the left, it would have been better to have it in the middle. That were the only remarks.;3;neut;0;1;0;0;0;0;1;2;0
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;1;happ;0.333333333333333;0;0;0;1;0;0;0;0
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;2;happ;0.666666666666667;0;1;0;1;0;0;0;0
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;3;happ;0;0.666666666666667;0;0;0;0;1;1;0
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;1;neut;0;0;0;0;0;0;0;0;0
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;2;neut;0.666666666666667;0;0;1;1;0;0;0;1
174;null;4;Yes;0;No;Yes;5;5;I was alone in my room drinking some tea, no further distractions;;3;neut;0.333333333333333;0.333333333333333;0;0;1;0;0;1;1
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;1;happ;3.66666666666667;0;4;3;4;0;0;0;0
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;2;happ;1;0.333333333333333;2;0;1;0;0;1;0
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;3;happ;0.333333333333333;0.333333333333333;0;1;0;0;0;1;0
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;1;neut;1.33333333333333;0;1;2;1;0;0;0;0
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;2;neut;1.33333333333333;0;1;2;1;0;0;0;0
181;posi;0;No;0;Yes;Yes;6;6;I can very slightly hear the meeting of my roommate, but it was not bothering me ;The participant thought that we might be investigating whether repetition of the same task would result in different outcomes (since she got the same task quite frequently).;3;neut;0;1;0;0;0;0;1;2;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;1;happ;1.33333333333333;0.333333333333333;2;1;1;0;0;1;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;2;happ;1;0.333333333333333;1;1;1;0;0;1;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;3;happ;0.666666666666667;0;1;1;0;0;0;0;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;1;neut;1.33333333333333;0.333333333333333;1;2;1;0;0;1;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;2;neut;1;0;2;1;0;0;0;0;0
182;null;2;Yes;4;I am not sure;No;5;5;No real distractions, only one small second when a car was stopping in front of my window;;3;neut;0.666666666666667;0.666666666666667;1;1;0;0;0;2;0
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;1;happ;2;0.333333333333333;2;3;1;0;0;1;0
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;2;happ;1;0;1;1;1;0;0;0;0
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;3;happ;0.666666666666667;0.666666666666667;1;0;1;0;1;1;1
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;1;neut;0.333333333333333;0.333333333333333;1;0;0;1;0;0;2
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;2;neut;0;1;0;0;0;1;1;1;2
183;posi;4;Yes;1;Yes;Yes;5;5;A soft background noise of a sister doing a teams meeting in another room. ;Towards the end of the survey the participant started to suspect that we wanted to measure demand characteristics.;3;neut;0;0.666666666666667;0;0;0;0;1;1;2
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;1;happ;0.333333333333333;0.333333333333333;0;0;1;0;0;1;1
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;2;happ;0;0.666666666666667;0;0;0;0;1;1;1
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;3;happ;0;1.33333333333333;0;0;0;0;2;2;0
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;1;neut;0.666666666666667;0;1;1;0;0;0;0;0
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;2;neut;0.333333333333333;0;0;1;0;0;0;0;0
185;posi;4;Yes;1;Yes;I am not sure;5;5;There was music in the background;The participant knew a little bit about facial feedback (psychology classes). The participant found it weird that a very specific expectation/hypothesis was included in an informed consent since that is usually not standard with experiments. This made the participant somewhat suspicious about the true purpose of the study;3;neut;0;1.33333333333333;0;0;0;0;2;2;0
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;1;happ;3.66666666666667;0;4;3;4;0;0;0;1
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;2;happ;4;0;4;4;4;0;0;0;1
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;3;happ;3;0;3;3;3;0;0;0;1
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;1;neut;0;0.333333333333333;0;0;0;0;1;0;0
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;2;neut;0;0.333333333333333;0;0;0;0;0;1;0
186;posi;2;Yes;1;Yes;Yes;5;5;I was getting hungry and someone is playing a video on his phone in the other room;Participant heard of facial feedback hypothesis before, was totally not aware of demand characteristics and did not think of it;3;neut;0;0.333333333333333;0;0;0;0;1;0;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;1;happ;1.33333333333333;0;2;1;1;0;0;0;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;2;happ;1.33333333333333;0;2;1;1;0;0;0;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;3;happ;1.33333333333333;0.333333333333333;2;1;1;0;0;1;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;1;neut;1.66666666666667;0;2;1;2;0;0;0;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;2;neut;0.333333333333333;0.333333333333333;1;0;0;0;0;1;0
187;null;4;Yes;0;Yes;Yes;6;6;My girlfriend was in the room, but did not really distract me;Did not feel the demand characteristics, because of experience in experiments and wanting to always leave all bias behind.;3;neut;0.666666666666667;0.333333333333333;1;1;0;0;0;1;0
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;1;happ;2.33333333333333;0;3;0;4;0;0;0;0
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;2;happ;0.333333333333333;0.333333333333333;1;0;0;0;1;0;0
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;3;happ;0;0.333333333333333;0;0;0;0;0;1;0
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;1;neut;0.333333333333333;0;0;1;0;0;0;0;2
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;2;neut;0;0.666666666666667;0;0;0;0;1;1;2
188;posi;4;Yes;0;Yes;I am not sure;5;5;Not at all, some trafic noise but that did not distract me;;3;neut;0;1;0;0;0;0;1;2;2
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;1;happ;4.33333333333333;0.666666666666667;4;4;5;0;0;2;0
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;2;happ;4.66666666666667;0;5;5;4;0;0;0;0
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;3;happ;4;0;5;4;3;0;0;0;0
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;1;neut;4.33333333333333;0;5;3;5;0;0;0;0
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;2;neut;4;0;4;5;3;0;0;0;0
189;posi;3;Yes;0;Yes;I am not sure;5;5;There was one other person in the room (my girlfriend as we live together). During one of the questions she dropped something which made me distracted, but only for 3 seconds. No further distractions.;Did not have a clue about the demand characteristics;3;neut;4.33333333333333;0;5;5;3;0;0;0;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;1;happ;3.33333333333333;0;4;3;3;0;0;0;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;2;happ;3;0;4;2;3;0;0;0;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;3;happ;1.66666666666667;0.666666666666667;3;1;1;0;1;1;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;1;neut;0;0;0;0;0;0;0;0;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;2;neut;0;0;0;0;0;0;0;0;0
190;null;4;Yes;0;Yes;Yes;5;5;No music, no TV. Not eating. No other people in the room. No distractions at all. ;;3;neut;0;0;0;0;0;0;0;0;0
191;null;4;No;0;No;No;5;5;None;;1;happ;1.33333333333333;0;1;0;3;0;0;0;0
191;null;4;No;0;No;No;5;5;None;;2;happ;0.666666666666667;0.333333333333333;1;0;1;0;1;0;1
191;null;4;No;0;No;No;5;5;None;;3;happ;0.333333333333333;1.33333333333333;1;0;0;0;3;1;1
191;null;4;No;0;No;No;5;5;None;;1;neut;0.666666666666667;0;0;0;2;0;0;0;0
191;null;4;No;0;No;No;5;5;None;;2;neut;1;0;3;0;0;0;0;0;0
191;null;4;No;0;No;No;5;5;None;;3;neut;0.333333333333333;0.333333333333333;1;0;0;0;1;0;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;1;happ;2;1.33333333333333;4;0;2;0;0;4;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;2;happ;0;2.66666666666667;0;0;0;0;4;4;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;3;happ;1.33333333333333;3.33333333333333;2;0;2;0;5;5;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;1;neut;0;0;0;0;0;0;0;0;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;2;neut;0;0;0;0;0;0;0;0;0
192;null;4;No;1;Yes;Yes;5;5;there were no sounds on the background, no other people and no further distractions;Participant thought that because she received the condition where she was told that there was no effect on the emotions that there actually would be an effect (so that it was the other way around).;3;neut;0;0;0;0;0;0;0;0;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;1;happ;3;1;3;3;3;3;0;0;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;2;happ;2;0;3;2;1;0;0;0;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;3;happ;1.33333333333333;1.33333333333333;1;1;2;1;1;2;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;1;neut;0;0;0;0;0;0;0;0;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;2;neut;0;0;0;0;0;0;0;0;0
195;null;4;No;0;Yes;Yes;5;4;TV playing in the background.;;3;neut;0;0.666666666666667;0;0;0;0;1;1;0
