"","ResponseId","sex","age","attention_check","lab","modality","incentive","orientation","info","prq_g_1","prq_g_2","prq_o_1","prq_o_2","prq_a_1","prq_a_2","prq_p_1","prq_p_2","prq_n_1","prq_n_2","prq_w_1","prq_w_2","trial","value","info.pres","just"
"1476","R_17NLqhgGAJNbR7K",2,39,5,"USA_02","online","paid","left.c","conform",3,7,10,10,10,10,1,1,6,1,7,10,"stim_rig_lar_mkn",NA,"no","right"
"1477","R_17NLqhgGAJNbR7K",2,39,5,"USA_02","online","paid","left.c","conform",3,7,10,10,10,10,1,1,6,1,7,10,"stim_rig_lar_mky",2,"yes","right"
"1478","R_17NLqhgGAJNbR7K",2,39,5,"USA_02","online","paid","left.c","conform",3,7,10,10,10,10,1,1,6,1,7,10,"stim_rig_sma_mky",1,"yes","right"
"1479","R_17NLqhgGAJNbR7K",2,39,5,"USA_02","online","paid","left.c","conform",3,7,10,10,10,10,1,1,6,1,7,10,"stim_lef_lar_mky",NA,"yes","left"
"1480","R_17NLqhgGAJNbR7K",2,39,5,"USA_02","online","paid","left.c","conform",3,7,10,10,10,10,1,1,6,1,7,10,"stim_lef_sma_mky",NA,"yes","left"
"1481","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_lef_sma_mkn",1,"no","left"
"1482","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_lef_lar_mkn",2,"no","left"
"1483","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_rig_sma_mkn",NA,"no","right"
"1484","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_rig_lar_mkn",NA,"no","right"
"1485","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_rig_lar_mky",2,"yes","right"
"1486","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_rig_sma_mky",2,"yes","right"
"1487","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_lef_lar_mky",NA,"yes","left"
"1488","R_72L6dP0PpBU54Sf",2,35,5,"USA_02","online","paid","left.c","demand",1,5,2,6,3,7,3,2,1,2,5,3,"stim_lef_sma_mky",NA,"yes","left"
"1489","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_lef_sma_mkn",1,"no","left"
"1490","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_lef_lar_mkn",3,"no","left"
"1491","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_rig_sma_mkn",NA,"no","right"
"1492","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_rig_lar_mkn",NA,"no","right"
"1493","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_rig_lar_mky",2,"yes","right"
"1494","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_rig_sma_mky",1,"yes","right"
"1495","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_lef_lar_mky",NA,"yes","left"
"1496","R_1BXFz90DKWxZ4ok",2,34,5,"USA_02","online","paid","left.c","conform",7,6,7,7,2,6,6,5,3,1,8,3,"stim_lef_sma_mky",NA,"yes","left"
"1497","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_lef_sma_mkn",5,"no","left"
"1498","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_lef_lar_mkn",3,"no","left"
"1499","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_rig_sma_mkn",NA,"no","right"
"1500","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_rig_lar_mkn",NA,"no","right"
"1501","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_rig_lar_mky",4,"yes","right"
"1502","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_rig_sma_mky",4,"yes","right"
"1503","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_lef_lar_mky",NA,"yes","left"
"1504","R_5rfEc4CiOYWYIWm",1,21,5,"USA_02","online","paid","left.c","conform",8,8,2,7,5,9,3,3,4,4,7,3,"stim_lef_sma_mky",NA,"yes","left"
"1505","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_lef_sma_mkn",1,"no","left"
"1506","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_lef_lar_mkn",2,"no","left"
"1507","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_rig_sma_mkn",NA,"no","right"
"1508","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_rig_lar_mkn",NA,"no","right"
"1509","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_rig_lar_mky",3,"yes","right"
"1510","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_rig_sma_mky",6,"yes","right"
"1511","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_lef_lar_mky",NA,"yes","left"
"1512","R_3w2mZnClXSRPKzn",1,20,5,"USA_01","online","credit","left.c","conform",3,2,1,7,7,1,1,1,8,9,7,9,"stim_lef_sma_mky",NA,"yes","left"
"1513","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_lef_sma_mkn",6,"no","left"
"1514","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_lef_lar_mkn",4,"no","left"
"1515","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_rig_sma_mkn",NA,"no","right"
"1516","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_rig_lar_mkn",NA,"no","right"
"1517","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_rig_lar_mky",3,"yes","right"
"1518","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_rig_sma_mky",6,"yes","right"
"1519","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_lef_lar_mky",NA,"yes","left"
"1520","R_8n03ihBkWWo2OUm",1,25,5,"TUR_01","online","credit","left.c","demand",8,8,6,7,2,5,2,3,6,3,8,8,"stim_lef_sma_mky",NA,"yes","left"
"1521","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_lef_sma_mkn",1,"no","left"
"1522","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_lef_lar_mkn",2,"no","left"
"1523","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_rig_sma_mkn",NA,"no","right"
"1524","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_rig_lar_mkn",NA,"no","right"
"1525","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_rig_lar_mky",2,"yes","right"
"1526","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_rig_sma_mky",4,"yes","right"
"1527","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_lef_lar_mky",NA,"yes","left"
"1528","R_6zVik8Cbe9OZpCb",2,23,5,"USA_02","online","paid","left.c","demand",7,7,10,10,10,4,10,9,3,1,9,9,"stim_lef_sma_mky",NA,"yes","left"
"1529","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_lef_sma_mkn",4,"no","left"
"1530","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_lef_lar_mkn",3,"no","left"
"1531","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_rig_sma_mkn",NA,"no","right"
"1532","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_rig_lar_mkn",NA,"no","right"
"1533","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_rig_lar_mky",5,"yes","right"
"1534","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_rig_sma_mky",6,"yes","right"
"1535","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_lef_lar_mky",NA,"yes","left"
"1536","R_5fHUqax3ZSJXvFE",2,33,5,"USA_02","online","paid","left.c","demand",1,2,1,1,6,1,8,7,1,3,8,6,"stim_lef_sma_mky",NA,"yes","left"
"1537","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_lef_sma_mkn",4,"no","left"
"1538","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_lef_lar_mkn",3,"no","left"
"1539","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_rig_sma_mkn",NA,"no","right"
"1540","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_rig_lar_mkn",NA,"no","right"
"1541","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_rig_lar_mky",6,"yes","right"
"1542","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_rig_sma_mky",6,"yes","right"
"1543","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_lef_lar_mky",NA,"yes","left"
"1544","R_1WUSuFQD2iyG4Mo",1,29,5,"USA_02","online","paid","left.c","demand",7,6,7,7,8,8,8,8,4,3,8,8,"stim_lef_sma_mky",NA,"yes","left"
"1545","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_lef_sma_mkn",2,"no","left"
"1546","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_lef_lar_mkn",1,"no","left"
"1547","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_rig_sma_mkn",NA,"no","right"
"1548","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_rig_lar_mkn",NA,"no","right"
"1549","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_rig_lar_mky",3,"yes","right"
"1550","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_rig_sma_mky",7,"yes","right"
"1551","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_lef_lar_mky",NA,"yes","left"
"1552","R_2zWEVMqODzvueg9",2,55,5,"USA_02","online","paid","left.c","demand",4,7,8,6,8,7,7,7,4,3,8,8,"stim_lef_sma_mky",NA,"yes","left"
"1553","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_lef_sma_mkn",4,"no","left"
"1554","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_lef_lar_mkn",5,"no","left"
"1555","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_rig_sma_mkn",NA,"no","right"
"1556","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_rig_lar_mkn",NA,"no","right"
"1557","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_rig_lar_mky",4,"yes","right"
"1558","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_rig_sma_mky",6,"yes","right"
"1559","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_lef_lar_mky",NA,"yes","left"
"1560","R_2NxgiGadAQZ1GoF",1,26,5,"USA_02","online","paid","left.c","conform",7,8,2,4,6,8,5,2,1,1,4,7,"stim_lef_sma_mky",NA,"yes","left"
"1561","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_lef_sma_mkn",3,"no","left"
"1562","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_lef_lar_mkn",2,"no","left"
"1563","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_rig_sma_mkn",NA,"no","right"
"1564","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_rig_lar_mkn",NA,"no","right"
"1565","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_rig_lar_mky",2,"yes","right"
"1566","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_rig_sma_mky",2,"yes","right"
"1567","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_lef_lar_mky",NA,"yes","left"
"1568","R_2IHqQw4PIqMIhlD",2,36,5,"USA_02","online","paid","left.c","demand",1,8,5,8,1,7,3,1,4,5,8,8,"stim_lef_sma_mky",NA,"yes","left"
"1569","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_lef_sma_mkn",2,"no","left"
"1570","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_lef_lar_mkn",3,"no","left"
"1571","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_rig_sma_mkn",NA,"no","right"
"1572","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_rig_lar_mkn",NA,"no","right"
"1573","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_rig_lar_mky",1,"yes","right"
"1574","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_rig_sma_mky",4,"yes","right"
"1575","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_lef_lar_mky",NA,"yes","left"
"1576","R_388h5AAlvu8rys9",2,30,5,"USA_02","online","paid","left.c","demand",1,1,1,1,10,10,1,1,1,1,1,1,"stim_lef_sma_mky",NA,"yes","left"
"1577","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_lef_sma_mkn",1,"no","left"
"1578","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_lef_lar_mkn",1,"no","left"
"1579","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_rig_sma_mkn",NA,"no","right"
"1580","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_rig_lar_mkn",NA,"no","right"
"1581","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_rig_lar_mky",1,"yes","right"
"1582","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_rig_sma_mky",1,"yes","right"
"1583","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_lef_lar_mky",NA,"yes","left"
"1584","R_7Ph9BmGWO2AmVOS",2,55,5,"USA_02","online","paid","left.c","demand",1,1,1,1,8,9,1,1,1,1,1,5,"stim_lef_sma_mky",NA,"yes","left"
"1585","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_lef_sma_mkn",3,"no","left"
"1586","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_lef_lar_mkn",4,"no","left"
"1587","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_rig_sma_mkn",NA,"no","right"
"1588","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_rig_lar_mkn",NA,"no","right"
"1589","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_rig_lar_mky",3,"yes","right"
"1590","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_rig_sma_mky",1,"yes","right"
"1591","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_lef_lar_mky",NA,"yes","left"
"1592","R_5KxOFLHIH9MwYHk",1,28,5,"USA_02","online","paid","left.c","demand",1,1,1,1,1,1,1,1,1,1,6,1,"stim_lef_sma_mky",NA,"yes","left"
"1593","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_lef_sma_mkn",1,"no","left"
"1594","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_lef_lar_mkn",2,"no","left"
"1595","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_rig_sma_mkn",NA,"no","right"
"1596","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_rig_lar_mkn",NA,"no","right"
"1597","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_rig_lar_mky",1,"yes","right"
"1598","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_rig_sma_mky",1,"yes","right"
"1599","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_lef_lar_mky",NA,"yes","left"
"1600","R_5qr4vmPQMlnb602",2,46,5,"USA_02","online","paid","left.c","demand",4,5,10,10,7,5,7,10,1,1,10,8,"stim_lef_sma_mky",NA,"yes","left"
"1601","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_lef_sma_mkn",3,"no","left"
"1602","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_lef_lar_mkn",1,"no","left"
"1603","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_rig_sma_mkn",NA,"no","right"
"1604","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_rig_lar_mkn",NA,"no","right"
"1605","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_rig_lar_mky",7,"yes","right"
"1606","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_rig_sma_mky",3,"yes","right"
"1607","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_lef_lar_mky",NA,"yes","left"
"1608","R_3gUaILqq3J9Bnzj",2,32,5,"USA_02","online","paid","left.c","demand",8,8,7,7,2,5,2,3,2,2,3,5,"stim_lef_sma_mky",NA,"yes","left"
"1609","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_lef_sma_mkn",1,"no","left"
"1610","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_lef_lar_mkn",3,"no","left"
"1611","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_rig_sma_mkn",NA,"no","right"
"1612","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_rig_lar_mkn",NA,"no","right"
"1613","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_rig_lar_mky",7,"yes","right"
"1614","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_rig_sma_mky",7,"yes","right"
"1615","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_lef_lar_mky",NA,"yes","left"
"1616","R_30X0XueHtDKeLHb",1,24,5,"USA_02","online","paid","left.c","demand",7,8,8,8,5,6,7,8,7,7,9,8,"stim_lef_sma_mky",NA,"yes","left"
"1617","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_lef_sma_mkn",3,"no","left"
"1618","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_lef_lar_mkn",2,"no","left"
"1619","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_rig_sma_mkn",NA,"no","right"
"1620","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_rig_lar_mkn",NA,"no","right"
"1621","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_rig_lar_mky",3,"yes","right"
"1622","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_rig_sma_mky",4,"yes","right"
"1623","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_lef_lar_mky",NA,"yes","left"
"1624","R_6donImiyx834u5w",1,37,5,"USA_02","online","paid","left.c","demand",5,4,4,6,4,6,2,3,2,2,7,6,"stim_lef_sma_mky",NA,"yes","left"
"1625","R_8XhTCmwcNxmEB5J",1,37,5,"USA_02","online","paid","left.c","demand",6,6,8,7,6,7,2,3,1,1,2,6,"stim_lef_sma_mkn",1,"no","left"
"1626","R_8XhTCmwcNxmEB5J",1,37,5,"USA_02","online","paid","left.c","demand",6,6,8,7,6,7,2,3,1,1,2,6,"stim_lef_lar_mkn",3,"no","left"
